,Species,Dead_Alive,Gear,SCL_notch,SCL_tip,SCW,CCL_notch,TestLevel_Before,Entangled
5481,Loggerhead,Alive,Pound net,60.9,62.3,52.9,65.8,147.3,Free
5482,Loggerhead,Alive,Pound net,60.9,62.3,52.9,65.8,147.3,Free
5483,Loggerhead,Alive,Pound net,65.8,66.3,57.5,73.0,155.4,Free
5484,Loggerhead,Alive,Pound net,65.8,66.3,57.5,73.0,155.4,Free
5485,Loggerhead,Alive,Pound net,62.3,63.5,49.5,68.4,155.4,Free
5486,Loggerhead,Alive,Pound net,62.3,63.5,49.5,68.4,155.4,Free
5487,Loggerhead,Alive,Pound net,64.6,66.3,58.5,69.0,155.4,Free
5488,Loggerhead,Alive,Pound net,64.6,66.3,58.5,69.0,155.4,Free
5489,Loggerhead,Alive,Pound net,55.9,57.4,52.2,61.5,155.4,Free
5490,Loggerhead,Alive,Pound net,55.9,57.4,52.2,61.5,155.4,Free
5491,Loggerhead,Alive,Pound net,57.8,58.9,51.2,63.8,155.4,Free
5492,Loggerhead,Alive,Pound net,57.8,58.9,51.2,63.8,155.4,Free
5493,Loggerhead,Alive,Pound net,56.5,57.7,53.1,64.0,155.4,Free
5494,Loggerhead,Alive,Pound net,56.5,57.7,53.1,64.0,155.4,Free
5495,Loggerhead,Alive,Pound net,58.4,59.5,51.8,64.0,155.4,Free
5496,Loggerhead,Alive,Pound net,58.4,59.5,51.8,64.0,155.4,Free
5497,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5498,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5499,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5500,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5501,Loggerhead,Alive,Pound net,75.7,78.2,63.5,87.0,166.0,Free
5502,Loggerhead,Alive,Pound net,75.7,78.2,63.5,87.0,166.0,Free
5503,Loggerhead,Alive,Pound net,76.3,77.9,63.2,83.0,155.4,Free
5504,Loggerhead,Alive,Pound net,76.3,77.9,63.2,83.0,155.4,Free
5505,Loggerhead,Alive,Pound net,76.3,77.9,63.2,83.0,155.4,Free
5506,Loggerhead,Alive,Pound net,76.3,77.9,63.2,83.0,155.4,Free
5507,Loggerhead,Alive,Pound net,60.3,61.7,50.2,69.0,155.4,Free
5508,Loggerhead,Alive,Pound net,60.3,61.7,50.2,69.0,155.4,Free
5509,Loggerhead,Alive,Pound net,60.2,61.1,51.2,66.4,159.0,Free
5510,Loggerhead,Alive,Pound net,60.2,61.1,51.2,66.4,159.0,Free
5511,Loggerhead,Alive,Pound net,67.6,69.0,55.0,73.4,155.4,Free
5512,Loggerhead,Alive,Pound net,67.6,69.0,55.0,73.4,155.4,Free
5513,Loggerhead,Alive,Pound net,70.8,71.3,60.6,75.5,151.6,Free
5514,Loggerhead,Alive,Pound net,70.8,71.3,60.6,75.5,151.6,Free
5515,Loggerhead,Dead,Pound net,75.3,76.4,60.2,80.5,155.4,Free
5516,Loggerhead,Dead,Pound net,75.3,76.4,60.2,80.5,155.4,Free
5517,Loggerhead,Alive,Pound net,64.2,67.0,56.1,69.0,155.4,Free
5518,Loggerhead,Alive,Pound net,64.2,67.0,56.1,69.0,155.4,Free
5519,Loggerhead,Alive,Pound net,49.2,50.7,46.8,55.0,155.4,Free
5520,Loggerhead,Alive,Pound net,49.2,50.7,46.8,55.0,155.4,Free
5521,Loggerhead,Alive,Pound net,51.2,51.8,43.8,57.0,155.4,Free
5522,Loggerhead,Alive,Pound net,51.2,51.8,43.8,57.0,155.4,Free
5523,Loggerhead,Alive,Pound net,51.7,52.7,46.5,60.0,155.4,Free
5524,Loggerhead,Alive,Pound net,51.7,52.7,46.5,60.0,155.4,Free
5525,Loggerhead,Alive,Pound net,51.7,52.7,46.5,60.0,155.4,Free
5526,Loggerhead,Alive,Pound net,51.7,52.7,46.5,60.0,155.4,Free
5527,Loggerhead,Alive,Pound net,52.5,52.8,47.5,60.5,155.4,Free
5528,Loggerhead,Alive,Pound net,52.5,52.8,47.5,60.5,155.4,Free
5529,Loggerhead,Alive,Pound net,52.5,52.8,47.5,60.5,155.4,Free
5530,Loggerhead,Alive,Pound net,52.5,52.8,47.5,60.5,155.4,Free
5531,Loggerhead,Alive,Pound net,59.5,60.1,50.8,66.0,155.4,Free
5532,Loggerhead,Alive,Pound net,59.5,60.1,50.8,66.0,155.4,Free
5533,Green,Alive,Pound net,30.8,31.9,26.7,32.4,78.7,Free
5534,Loggerhead,Alive,Pound net,62.3,58.0,48.4,67.5,28.7,Free
5535,Loggerhead,Alive,Pound net,62.3,58.0,48.4,67.5,28.7,Free
5536,Loggerhead,Alive,Pound net,64.0,66.3,52.7,69.0,155.4,Free
5537,Loggerhead,Alive,Pound net,64.0,66.3,52.7,69.0,155.4,Free
5538,Loggerhead,Alive,Pound net,56.9,58.7,46.7,62.0,155.4,Free
5539,Loggerhead,Alive,Pound net,56.9,58.7,46.7,62.0,155.4,Free
5540,Kemps_Ridley,Alive,Pound net,51.8,52.6,51.9,55.3,43.6,Free
5541,Kemps_Ridley,Alive,Pound net,51.8,52.6,51.9,55.3,43.6,Free
5542,Loggerhead,Alive,Pound net,53.0,54.2,45.1,58.2,90.0,Free
5543,Loggerhead,Alive,Pound net,53.0,54.2,45.1,58.2,90.0,Free
5544,Loggerhead,Alive,Pound net,56.2,56.8,45.7,60.5,80.9,Free
5545,Loggerhead,Alive,Pound net,56.2,56.8,45.7,60.5,80.9,Free
5546,Loggerhead,Alive,Pound net,60.3,61.7,51.7,64.5,155.4,Free
5547,Loggerhead,Alive,Pound net,60.3,61.7,51.7,64.5,155.4,Free
5548,Green,Alive,Long haul,39.3,39.4,33.0,42.1,78.7,Free
5549,Green,Alive,Long haul,39.3,39.4,33.0,42.1,78.7,Free
5550,Loggerhead,Alive,Pound net,67.0,68.3,54.7,73.3,96.8,Free
5551,Loggerhead,Alive,Pound net,67.0,68.3,54.7,73.3,96.8,Free
5552,Loggerhead,Alive,Pound net,53.0,53.9,44.2,59.2,155.4,Free
5553,Loggerhead,Alive,Pound net,53.0,53.9,44.2,59.2,155.4,Free
5554,Loggerhead,Alive,Pound net,63.0,64.4,53.2,70.4,155.4,Free
5555,Loggerhead,Alive,Pound net,63.0,64.4,53.2,70.4,155.4,Free
5556,Loggerhead,Alive,Pound net,62.3,64.3,53.2,70.0,155.4,Free
5557,Loggerhead,Alive,Pound net,62.3,64.3,53.2,70.0,155.4,Free
5558,Loggerhead,Alive,Pound net,62.3,64.3,53.2,70.0,155.4,Free
5559,Loggerhead,Alive,Pound net,62.3,64.3,53.2,70.0,155.4,Free
5560,Green,Alive,Pound net,34.2,35.0,30.2,36.4,78.7,Free
5561,Green,Alive,Pound net,34.2,35.0,30.2,36.4,78.7,Free
5562,Green,Alive,Pound net,34.2,35.0,30.2,36.4,78.7,Free
5563,Green,Alive,Pound net,34.2,35.0,30.2,36.4,78.7,Free
5564,Green,Alive,Pound net,34.2,35.0,30.2,36.4,78.7,Free
5565,Green,Alive,Pound net,34.2,35.0,30.2,36.4,78.7,Free
5566,Loggerhead,Alive,Pound net,58.9,60.1,49.3,65.0,155.4,Free
5567,Loggerhead,Alive,Pound net,58.9,60.1,49.3,65.0,155.4,Free
5568,Loggerhead,Alive,Pound net,65.3,66.4,55.9,70.5,155.4,Free
5569,Loggerhead,Alive,Pound net,65.3,66.4,55.9,70.5,155.4,Free
5570,Green,Alive,Pound net,35.6,36.8,29.9,37.5,78.7,Free
5571,Green,Alive,Pound net,35.6,36.8,29.9,37.5,78.7,Free
5572,Loggerhead,Alive,Pound net,63.9,64.9,54.9,69.5,155.4,Free
5573,Loggerhead,Alive,Pound net,63.9,64.9,54.9,69.5,155.4,Free
5574,Loggerhead,Alive,Live stranding,62.3,56.2,54.5,67.5,87.4,Free
5575,Loggerhead,Alive,Live stranding,62.3,56.2,54.5,67.5,87.4,Free
5576,Loggerhead,Alive,Pound net,65.8,66.5,54.8,71.4,155.4,Free
5577,Loggerhead,Alive,Pound net,65.8,66.5,54.8,71.4,155.4,Free
5578,Loggerhead,Alive,Pound net,73.4,75.2,64.9,80.2,21.0,Free
5579,Loggerhead,Alive,Pound net,73.4,75.2,64.9,80.2,21.0,Free
5580,Loggerhead,Alive,Pound net,56.4,57.3,47.5,62.7,11.0,Free
5581,Loggerhead,Alive,Pound net,56.4,57.3,47.5,62.7,11.0,Free
5582,Loggerhead,Alive,Pound net,65.3,65.4,54.6,70.0,27.0,Free
5583,Loggerhead,Alive,Pound net,65.3,65.4,54.6,70.0,27.0,Free
5584,Green,Alive,Pound net,34.2,34.9,28.4,36.9,78.7,Free
5585,Green,Alive,Pound net,34.2,34.9,28.4,36.9,78.7,Free
5586,Loggerhead,Alive,Pound net,72.2,72.4,57.8,77.2,155.4,Free
5587,Loggerhead,Alive,Pound net,72.2,72.4,57.8,77.2,155.4,Free
5588,Green,Alive,Pound net,73.6,74.1,55.0,77.7,22.0,Free
5589,Green,Alive,Pound net,73.6,74.1,55.0,77.7,22.0,Free
5590,Kemps_Ridley,Alive,Pound net,33.2,33.4,30.9,35.7,132.0,Free
5591,Kemps_Ridley,Alive,Pound net,33.2,33.4,30.9,35.7,132.0,Free
5592,Green,Alive,Pound net,33.2,33.8,28.6,35.2,13.0,Free
5593,Green,Alive,Pound net,31.6,32.4,28.6,33.5,78.7,Free
5594,Green,Alive,Pound net,31.6,32.4,28.6,33.5,78.7,Free
5595,Loggerhead,Alive,Pound net,59.3,60.2,50.4,65.5,155.4,Free
5596,Loggerhead,Alive,Pound net,59.3,60.2,50.4,65.5,155.4,Free
5597,Loggerhead,Alive,Pound net,65.9,66.8,56.5,70.9,155.4,Free
5598,Loggerhead,Alive,Pound net,65.9,66.8,56.5,70.9,155.4,Free
5599,Loggerhead,Alive,Pound net,65.9,67.0,56.9,70.2,155.4,Free
5600,Loggerhead,Alive,Pound net,65.9,67.0,56.9,70.2,155.4,Free
5601,Loggerhead,Alive,Pound net,65.9,67.0,56.9,70.2,155.4,Free
5602,Loggerhead,Alive,Pound net,65.9,67.0,56.9,70.2,155.4,Free
5603,Loggerhead,Alive,Pound net,68.1,68.6,56.4,73.2,345.0,Free
5604,Loggerhead,Alive,Pound net,68.1,68.6,56.4,73.2,345.0,Free
5605,Loggerhead,Alive,Pound net,58.6,59.8,47.6,65.4,155.4,Free
5606,Loggerhead,Alive,Pound net,58.6,59.8,47.6,65.4,155.4,Free
5607,Green,Alive,Pound net,73.6,74.0,58.3,78.2,78.7,Free
5608,Green,Alive,Pound net,73.6,74.0,58.3,78.2,78.7,Free
5609,Green,Alive,Pound net,33.1,33.4,28.6,35.2,78.7,Free
5610,Loggerhead,Alive,Pound net,57.1,58.2,49.2,61.9,155.4,Free
5611,Loggerhead,Alive,Pound net,57.1,58.2,49.2,61.9,155.4,Free
5612,Loggerhead,Dead,Pound net,62.0,63.1,54.6,68.5,31.0,Free
5613,Loggerhead,Dead,Pound net,62.0,63.1,54.6,68.5,31.0,Free
5614,Loggerhead,Alive,Pound net,62.3,65.2,56.1,67.5,155.4,Free
5615,Loggerhead,Alive,Pound net,62.3,65.2,56.1,67.5,155.4,Free
5616,Loggerhead,Alive,Pound net,61.8,63.1,52.1,68.1,155.4,Free
5617,Loggerhead,Alive,Pound net,61.8,63.1,52.1,68.1,155.4,Free
5618,Loggerhead,Alive,Pound net,65.1,66.3,53.7,72.2,155.4,Free
5619,Loggerhead,Alive,Pound net,65.1,66.3,53.7,72.2,155.4,Free
5620,Loggerhead,Alive,Pound net,55.8,57.9,48.9,62.8,155.4,Free
5621,Loggerhead,Alive,Pound net,55.8,57.9,48.9,62.8,155.4,Free
5622,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,29.0,Free
5623,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,29.0,Free
5624,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,29.0,Free
5625,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,29.0,Free
5626,Loggerhead,Alive,Pound net,57.6,58.9,50.7,62.5,50.0,Free
5627,Loggerhead,Alive,Pound net,57.6,58.9,50.7,62.5,50.0,Free
5628,Loggerhead,Alive,Pound net,57.6,58.9,50.7,62.5,50.0,Free
5629,Loggerhead,Alive,Pound net,57.6,58.9,50.7,62.5,50.0,Free
5630,Green,Alive,Pound net,34.6,35.4,27.9,37.5,78.7,Free
5631,Loggerhead,Alive,Pound net,59.8,61.2,51.3,65.8,155.4,Free
5632,Loggerhead,Alive,Pound net,59.8,61.2,51.3,65.8,155.4,Free
5633,Loggerhead,Alive,Pound net,72.6,74.2,60.1,78.8,56.0,Free
5634,Loggerhead,Alive,Pound net,72.6,74.2,60.1,78.8,56.0,Free
5635,Loggerhead,Alive,Pound net,64.6,64.6,59.2,68.7,155.4,Free
5636,Loggerhead,Alive,Pound net,64.6,64.6,59.2,68.7,155.4,Free
5637,Loggerhead,Alive,Pound net,70.6,72.7,58.8,75.6,20.0,Free
5638,Loggerhead,Alive,Pound net,70.6,72.7,58.8,75.6,20.0,Free
5639,Loggerhead,Alive,Pound net,97.8,98.7,75.4,104.9,2466.0,Free
5640,Loggerhead,Alive,Pound net,97.8,98.7,75.4,104.9,2466.0,Free
5641,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5642,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5643,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5644,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5645,Loggerhead,Alive,Pound net,59.7,60.9,48.2,64.0,155.4,Free
5646,Loggerhead,Alive,Pound net,59.7,60.9,48.2,64.0,155.4,Free
5647,Loggerhead,Alive,Pound net,60.1,61.7,47.3,64.6,172.8,Free
5648,Loggerhead,Alive,Pound net,60.1,61.7,47.3,64.6,172.8,Free
5649,Loggerhead,Alive,Pound net,60.1,61.7,47.3,64.6,172.8,Free
5650,Loggerhead,Alive,Pound net,60.1,61.7,47.3,64.6,172.8,Free
5651,Loggerhead,Alive,Pound net,60.1,61.7,47.3,64.6,172.8,Free
5652,Loggerhead,Alive,Pound net,60.1,61.7,47.3,64.6,172.8,Free
5653,Loggerhead,Alive,Pound net,60.1,61.7,47.3,64.6,172.8,Free
5654,Loggerhead,Alive,Pound net,60.1,61.7,47.3,64.6,172.8,Free
5655,Green,Alive,Pound net,32.9,33.3,26.7,35.1,62.0,Free
5656,Loggerhead,Alive,Pound net,61.4,62.6,52.3,67.8,155.4,Free
5657,Loggerhead,Alive,Pound net,61.4,62.6,52.3,67.8,155.4,Free
5658,Loggerhead,Alive,Pound net,67.5,68.4,54.5,73.8,155.4,Free
5659,Loggerhead,Alive,Pound net,67.5,68.4,54.5,73.8,155.4,Free
5660,Loggerhead,Alive,Pound net,67.7,67.9,51.1,72.4,265.1,Free
5661,Loggerhead,Alive,Pound net,67.7,67.9,51.1,72.4,265.1,Free
5662,Loggerhead,Alive,Pound net,76.2,77.7,58.9,79.9,77.2,Free
5663,Loggerhead,Alive,Pound net,76.2,77.7,58.9,79.9,77.2,Free
5664,Kemps_Ridley,Alive,Pound net,39.8,40.2,38.8,42.4,17.0,Free
5665,Kemps_Ridley,Alive,Pound net,39.8,40.2,38.8,42.4,17.0,Free
5666,Loggerhead,Alive,Pound net,60.9,62.3,49.7,66.0,155.4,Free
5667,Loggerhead,Alive,Pound net,60.9,62.3,49.7,66.0,155.4,Free
5668,Loggerhead,Alive,Pound net,64.0,65.4,52.7,69.5,155.4,Free
5669,Loggerhead,Alive,Pound net,64.0,65.4,52.7,69.5,155.4,Free
5670,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5671,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5672,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5673,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5674,Loggerhead,Alive,Pound net,63.5,65.0,52.6,67.5,155.4,Free
5675,Loggerhead,Alive,Pound net,63.5,65.0,52.6,67.5,155.4,Free
5676,Loggerhead,Alive,Pound net,63.5,65.0,52.6,67.5,155.4,Free
5677,Loggerhead,Alive,Pound net,63.5,65.0,52.6,67.5,155.4,Free
5678,Loggerhead,Alive,Pound net,55.1,56.1,47.0,58.8,273.0,Free
5679,Loggerhead,Alive,Pound net,55.1,56.1,47.0,58.8,273.0,Free
5680,Loggerhead,Alive,Pound net,64.0,65.2,53.0,70.9,155.4,Free
5681,Loggerhead,Alive,Pound net,64.0,65.2,53.0,70.9,155.4,Free
5682,Loggerhead,Alive,Pound net,65.0,66.4,55.9,71.1,155.4,Free
5683,Loggerhead,Alive,Pound net,65.0,66.4,55.9,71.1,155.4,Free
5684,Green,Alive,Pound net,35.3,36.0,30.0,36.9,24.0,Free
5685,Green,Alive,Pound net,35.3,36.0,30.0,36.9,24.0,Free
5686,Green,Alive,Pound net,29.8,30.2,25.1,31.3,78.7,Free
5687,Loggerhead,Alive,Skimmer Trawl,56.4,57.6,45.7,60.1,155.4,Free
5688,Loggerhead,Alive,Skimmer Trawl,56.4,57.6,45.7,60.1,155.4,Free
5689,Loggerhead,Alive,Pound net,52.0,52.7,45.0,57.2,16.0,Free
5690,Loggerhead,Alive,Pound net,52.0,52.7,45.0,57.2,16.0,Free
5691,Loggerhead,Alive,Pound net,52.3,53.0,44.9,57.8,24.0,Free
5692,Loggerhead,Alive,Pound net,52.3,53.0,44.9,57.8,24.0,Free
5693,Loggerhead,Alive,Pound net,52.3,53.0,44.9,57.8,24.0,Free
5694,Loggerhead,Alive,Pound net,52.3,53.0,44.9,57.8,24.0,Free
5695,Loggerhead,Alive,Pound net,56.5,57.7,47.9,60.8,155.4,Free
5696,Loggerhead,Alive,Pound net,56.5,57.7,47.9,60.8,155.4,Free
5697,Loggerhead,Alive,Pound net,56.5,57.3,47.7,60.5,155.4,Free
5698,Loggerhead,Alive,Pound net,56.5,57.3,47.7,60.5,155.4,Free
5699,Loggerhead,Alive,Pound net,56.5,57.3,47.7,60.5,155.4,Free
5700,Loggerhead,Alive,Pound net,56.5,57.3,47.7,60.5,155.4,Free
5701,Loggerhead,Alive,Pound net,73.2,74.2,59.9,80.0,155.4,Free
5702,Loggerhead,Alive,Pound net,73.2,74.2,59.9,80.0,155.4,Free
5703,Loggerhead,Alive,Pound net,69.9,71.0,59.1,75.5,24.0,Free
5704,Loggerhead,Alive,Pound net,69.9,71.0,59.1,75.5,24.0,Free
5705,Kemps_Ridley,Alive,Pound net,43.0,44.0,40.8,45.7,110.9,Free
5706,Kemps_Ridley,Alive,Pound net,43.0,44.0,40.8,45.7,110.9,Free
5707,Loggerhead,Alive,Pound net,60.0,61.4,53.0,65.5,155.4,Free
5708,Loggerhead,Alive,Pound net,60.0,61.4,53.0,65.5,155.4,Free
5709,Loggerhead,Alive,Pound net,55.7,56.7,47.1,61.2,155.4,Free
5710,Loggerhead,Alive,Pound net,55.7,56.7,47.1,61.2,155.4,Free
5711,Loggerhead,Alive,Pound net,67.6,69.2,59.1,72.4,126.2,Free
5712,Loggerhead,Alive,Pound net,67.6,69.2,59.1,72.4,126.2,Free
5713,Green,Alive,Pound net,27.6,28.0,22.7,28.4,78.7,Free
5714,Green,Alive,Pound net,27.6,28.0,22.7,28.4,78.7,Free
5715,Loggerhead,Alive,Pound net,51.1,51.8,42.6,54.9,155.4,Free
5716,Loggerhead,Alive,Pound net,51.1,51.8,42.6,54.9,155.4,Free
5717,Loggerhead,Alive,Pound net,61.2,62.8,51.3,64.7,156.1,Free
5718,Loggerhead,Alive,Pound net,61.2,62.8,51.3,64.7,156.1,Free
5719,Loggerhead,Alive,Pound net,74.0,75.1,57.0,81.6,55.0,Free
5720,Loggerhead,Alive,Pound net,74.0,75.1,57.0,81.6,55.0,Free
5721,Loggerhead,Alive,Pound net,61.4,61.9,52.2,64.7,155.4,Free
5722,Loggerhead,Alive,Pound net,61.4,61.9,52.2,64.7,155.4,Free
5723,Loggerhead,Alive,Pound net,56.8,57.9,48.0,62.5,96.0,Free
5724,Loggerhead,Alive,Pound net,56.8,57.9,48.0,62.5,96.0,Free
5725,Loggerhead,Alive,Pound net,56.8,57.9,47.5,62.3,155.4,Free
5726,Loggerhead,Alive,Pound net,56.8,57.9,47.5,62.3,155.4,Free
5727,Loggerhead,Alive,Pound net,56.8,57.9,47.5,62.3,155.4,Free
5728,Loggerhead,Alive,Pound net,56.8,57.9,47.5,62.3,155.4,Free
5729,Loggerhead,Alive,Pound net,65.6,67.4,53.2,71.7,155.4,Free
5730,Loggerhead,Alive,Pound net,65.6,67.4,53.2,71.7,155.4,Free
5731,Green,Alive,Pound net,36.9,37.7,32.0,40.0,78.7,Free
5732,Green,Alive,Pound net,36.9,37.7,32.0,40.0,78.7,Free
5733,Loggerhead,Alive,Pound net,74.5,75.5,61.9,78.9,35.0,Free
5734,Loggerhead,Alive,Pound net,74.5,75.5,61.9,78.9,35.0,Free
5735,Loggerhead,Dead,Pound net,57.3,58.5,50.2,62.2,155.4,Free
5736,Loggerhead,Dead,Pound net,57.3,58.5,50.2,62.2,155.4,Free
5737,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,67.5,155.4,Free
5738,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,67.5,155.4,Free
5739,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,67.5,155.4,Free
5740,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,67.5,155.4,Free
5741,Loggerhead,Alive,Pound net,66.8,68.1,56.2,73.5,155.4,Free
5742,Loggerhead,Alive,Pound net,66.8,68.1,56.2,73.5,155.4,Free
5743,Loggerhead,Alive,Pound net,70.0,70.9,57.2,74.7,168.0,Free
5744,Loggerhead,Alive,Pound net,70.0,70.9,57.2,74.7,168.0,Free
5745,Kemps_Ridley,Alive,Pound net,40.0,40.7,38.2,42.8,16.0,Free
5746,Kemps_Ridley,Alive,Pound net,40.0,40.7,38.2,42.8,16.0,Free
5747,Loggerhead,Alive,Pound net,64.1,65.7,57.4,70.7,155.4,Free
5748,Loggerhead,Alive,Pound net,64.1,65.7,57.4,70.7,155.4,Free
5749,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5750,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
5751,Loggerhead,Alive,Pound net,57.3,58.3,48.7,64.5,155.4,Free
5752,Loggerhead,Alive,Pound net,57.3,58.3,48.7,64.5,155.4,Free
5753,Loggerhead,Alive,Pound net,72.8,74.1,60.1,78.0,43.0,Free
5754,Loggerhead,Alive,Pound net,72.8,74.1,60.1,78.0,43.0,Free
5755,Loggerhead,Alive,Pound net,55.2,56.6,47.7,61.0,1588.0,Free
5756,Loggerhead,Alive,Pound net,55.2,56.6,47.7,61.0,1588.0,Free
5757,Loggerhead,Alive,Pound net,55.1,56.6,47.7,60.3,1226.0,Free
5758,Loggerhead,Alive,Pound net,55.1,56.6,47.7,60.3,1226.0,Free
5759,Loggerhead,Alive,Pound net,55.1,56.6,47.7,60.3,1226.0,Free
5760,Loggerhead,Alive,Pound net,55.1,56.6,47.7,60.3,1226.0,Free
5761,Loggerhead,Alive,Pound net,63.5,65.5,57.8,67.5,155.4,Free
5762,Loggerhead,Alive,Pound net,63.5,65.5,57.8,67.5,155.4,Free
5763,Loggerhead,Alive,Pound net,69.2,71.1,58.7,75.0,155.4,Free
5764,Loggerhead,Alive,Pound net,69.2,71.1,58.7,75.0,155.4,Free
5765,Green,Alive,Pound net,30.4,30.8,25.7,32.4,11.0,Free
5766,Loggerhead,Alive,Pound net,50.9,52.1,44.5,55.5,155.4,Free
5767,Loggerhead,Alive,Pound net,50.9,52.1,44.5,55.5,155.4,Free
5768,Loggerhead,Alive,Pound net,51.0,52.2,43.4,56.9,155.4,Free
5769,Loggerhead,Alive,Pound net,51.0,52.2,43.4,56.9,155.4,Free
5770,Loggerhead,Alive,Pound net,51.0,52.2,43.4,56.9,155.4,Free
5771,Loggerhead,Alive,Pound net,51.0,52.2,43.4,56.9,155.4,Free
5772,Loggerhead,Alive,Pound net,59.7,60.3,52.0,63.8,155.4,Free
5773,Loggerhead,Alive,Pound net,59.7,60.3,52.0,63.8,155.4,Free
5774,Loggerhead,Dead,Pound net,62.9,64.9,52.7,67.6,109.6,Free
5775,Loggerhead,Dead,Pound net,62.9,64.9,52.7,67.6,109.6,Free
5776,Loggerhead,Dead,Pound net,63.2,65.3,53.6,67.5,155.4,Free
5777,Loggerhead,Dead,Pound net,63.2,65.3,53.6,67.5,155.4,Free
5778,Loggerhead,Dead,Pound net,63.2,65.3,53.6,67.5,155.4,Free
5779,Loggerhead,Dead,Pound net,63.2,65.3,53.6,67.5,155.4,Free
5780,Loggerhead,Dead,Dead Stranding,62.9,64.3,52.9,67.9,155.4,Free
5781,Loggerhead,Dead,Dead Stranding,62.9,64.3,52.9,67.9,155.4,Free
5782,Loggerhead,Dead,Dead Stranding,62.9,64.3,52.9,67.9,155.4,Free
5783,Loggerhead,Dead,Dead Stranding,62.9,64.3,52.9,67.9,155.4,Free
5784,Loggerhead,Alive,Pound net,62.1,63.1,50.7,68.0,155.4,Free
5785,Loggerhead,Alive,Pound net,62.1,63.1,50.7,68.0,155.4,Free
5786,Green,Alive,Pound net,36.4,37.3,28.9,38.8,123.0,Free
5787,Green,Alive,Pound net,36.4,37.3,28.9,38.8,123.0,Free
5788,Loggerhead,Alive,Pound net,64.3,64.8,52.7,68.7,155.4,Free
5789,Loggerhead,Alive,Pound net,64.3,64.8,52.7,68.7,155.4,Free
5790,Loggerhead,Alive,Pound net,64.1,65.2,52.3,69.4,155.4,Free
5791,Loggerhead,Alive,Pound net,64.1,65.2,52.3,69.4,155.4,Free
5792,Loggerhead,Alive,Pound net,64.1,65.2,52.3,69.4,155.4,Free
5793,Loggerhead,Alive,Pound net,64.1,65.2,52.3,69.4,155.4,Free
5794,Loggerhead,Alive,Pound net,59.9,60.8,52.0,65.2,155.4,Free
5795,Loggerhead,Alive,Pound net,59.9,60.8,52.0,65.2,155.4,Free
5796,Loggerhead,Alive,Pound net,59.9,60.8,51.7,67.5,155.4,Free
5797,Loggerhead,Alive,Pound net,59.9,60.8,51.7,67.5,155.4,Free
5798,Loggerhead,Alive,Pound net,59.9,60.8,51.7,67.5,155.4,Free
5799,Loggerhead,Alive,Pound net,59.9,60.8,51.7,67.5,155.4,Free
5800,Loggerhead,Alive,Pound net,70.7,72.3,56.2,75.0,49.0,Free
5801,Loggerhead,Alive,Pound net,70.7,72.3,56.2,75.0,49.0,Free
5802,Loggerhead,Alive,Pound net,67.9,69.4,52.6,73.4,37.6,Free
5803,Loggerhead,Alive,Pound net,67.9,69.4,52.6,73.4,37.6,Free
5804,Loggerhead,Alive,Pound net,68.5,70.5,57.1,76.4,155.4,Free
5805,Loggerhead,Alive,Pound net,68.5,70.5,57.1,76.4,155.4,Free
5806,Loggerhead,Alive,Pound net,69.1,70.0,57.4,75.7,155.4,Free
5807,Loggerhead,Alive,Pound net,69.1,70.0,57.4,75.7,155.4,Free
5808,Loggerhead,Alive,Pound net,69.1,70.0,57.4,75.7,155.4,Free
5809,Loggerhead,Alive,Pound net,69.1,70.0,57.4,75.7,155.4,Free
5810,Kemps_Ridley,Alive,Pound net,38.2,38.9,35.8,40.4,9.9,Free
5811,Kemps_Ridley,Alive,Pound net,38.2,38.9,35.8,40.4,9.9,Free
5812,Kemps_Ridley,Alive,Pound net,44.9,46.0,43.3,48.1,38.0,Free
5813,Kemps_Ridley,Alive,Pound net,44.9,46.0,43.3,48.1,38.0,Free
